"","X","id","latitude","longitude","elevation","state","name","gsn_flag","wmo_id","element","first_year","last_year"
"1103",1103,"ARM00087022",-22.62,-63.794,449,"","GENERAL ENRIQUE MOSCONI TARTA","","87022","TAVG",1973,2020
"1104",1104,"ARM00087046",-24.393,-65.098,920.2,"","JUJUY","","87046","TMAX",1973,2020
"1105",1105,"ARM00087046",-24.393,-65.098,920.2,"","JUJUY","","87046","TMIN",1973,2020
"1106",1106,"ARM00087046",-24.393,-65.098,920.2,"","JUJUY","","87046","PRCP",1973,2020
"1107",1107,"ARM00087046",-24.393,-65.098,920.2,"","JUJUY","","87046","SNWD",1999,1999
"1108",1108,"ARM00087046",-24.393,-65.098,920.2,"","JUJUY","","87046","TAVG",1973,2020
"1109",1109,"ARM00087121",-26.841,-65.105,455.7,"","TENIENTE BENJAMIN MATIENZO","","87121","TMAX",1981,2020
"1110",1110,"ARM00087121",-26.841,-65.105,455.7,"","TENIENTE BENJAMIN MATIENZO","","87121","TMIN",1981,2020
"1111",1111,"ARM00087121",-26.841,-65.105,455.7,"","TENIENTE BENJAMIN MATIENZO","","87121","PRCP",1981,2020
"1112",1112,"ARM00087121",-26.841,-65.105,455.7,"","TENIENTE BENJAMIN MATIENZO","","87121","TAVG",1981,2020
"1113",1113,"ARM00087148",-26.733,-60.483,93,"","PRESIDENCIA ROQUE SAENZ PENA","","87148","TMAX",2001,2020
"1114",1114,"ARM00087148",-26.733,-60.483,93,"","PRESIDENCIA ROQUE SAENZ PENA","","87148","TMIN",2001,2020
"1115",1115,"ARM00087148",-26.733,-60.483,93,"","PRESIDENCIA ROQUE SAENZ PENA","","87148","PRCP",2001,2020
"1116",1116,"ARM00087148",-26.733,-60.483,93,"","PRESIDENCIA ROQUE SAENZ PENA","","87148","TAVG",2001,2020
"1117",1117,"ARM00087162",-26.213,-58.228,59.1,"","FORMOSA","","87162","TMAX",1974,2020
"1118",1118,"ARM00087162",-26.213,-58.228,59.1,"","FORMOSA","","87162","TMIN",1973,2020
"1119",1119,"ARM00087162",-26.213,-58.228,59.1,"","FORMOSA","","87162","PRCP",1973,2020
"1120",1120,"ARM00087162",-26.213,-58.228,59.1,"","FORMOSA","","87162","TAVG",1973,2020
"1121",1121,"ARM00087166",-27.446,-58.762,61.9,"","CORRIENTES","","87166","TMAX",1974,2020
"1122",1122,"ARM00087166",-27.446,-58.762,61.9,"","CORRIENTES","","87166","TMIN",1973,2020
"1123",1123,"ARM00087166",-27.446,-58.762,61.9,"","CORRIENTES","","87166","PRCP",1973,2020
"1124",1124,"ARM00087166",-27.446,-58.762,61.9,"","CORRIENTES","","87166","TAVG",1973,2020
"1125",1125,"ARM00087178",-27.386,-55.971,131.1,"","POSADAS","GSN","87178","TMAX",1960,2020
"1126",1126,"ARM00087178",-27.386,-55.971,131.1,"","POSADAS","GSN","87178","TMIN",1960,2020
"1127",1127,"ARM00087178",-27.386,-55.971,131.1,"","POSADAS","GSN","87178","PRCP",1960,2020
"1128",1128,"ARM00087178",-27.386,-55.971,131.1,"","POSADAS","GSN","87178","TAVG",1960,2020
"1129",1129,"ARM00087213",-29.233,-67.433,945,"","CHILECITO AERO","","87213","TMAX",1985,2017
"1130",1130,"ARM00087213",-29.233,-67.433,945,"","CHILECITO AERO","","87213","TMIN",1986,2017
"1131",1131,"ARM00087213",-29.233,-67.433,945,"","CHILECITO AERO","","87213","PRCP",1985,1997
"1132",1132,"ARM00087213",-29.233,-67.433,945,"","CHILECITO AERO","","87213","TAVG",1985,2017
"1133",1133,"ARM00087222",-28.596,-65.752,463.9,"","CATAMARCA","","87222","TMAX",1974,2020
"1134",1134,"ARM00087222",-28.596,-65.752,463.9,"","CATAMARCA","","87222","TMIN",1973,2020
"1135",1135,"ARM00087222",-28.596,-65.752,463.9,"","CATAMARCA","","87222","PRCP",1973,2020
"1136",1136,"ARM00087222",-28.596,-65.752,463.9,"","CATAMARCA","","87222","SNWD",1997,1999
"1137",1137,"ARM00087222",-28.596,-65.752,463.9,"","CATAMARCA","","87222","TAVG",1973,2020
"1138",1138,"ARM00087244",-29.9,-63.683,341,"","VILLA MARIA DEL RIO","","87244","TMAX",1973,2020
"1139",1139,"ARM00087244",-29.9,-63.683,341,"","VILLA MARIA DEL RIO","","87244","TMIN",1973,2020
"1140",1140,"ARM00087244",-29.9,-63.683,341,"","VILLA MARIA DEL RIO","","87244","PRCP",1973,2020
"1141",1141,"ARM00087244",-29.9,-63.683,341,"","VILLA MARIA DEL RIO","","87244","SNWD",1991,1991
"1142",1142,"ARM00087244",-29.9,-63.683,341,"","VILLA MARIA DEL RIO","","87244","TAVG",1973,2020
"1143",1143,"ARM00087289",-29.689,-57.152,70.1,"","PASO DE LOS LIBRES","GSN","87289","TMAX",1974,2020
"1144",1144,"ARM00087289",-29.689,-57.152,70.1,"","PASO DE LOS LIBRES","GSN","87289","TMIN",1973,2020
"1145",1145,"ARM00087289",-29.689,-57.152,70.1,"","PASO DE LOS LIBRES","GSN","87289","PRCP",1973,2020
"1146",1146,"ARM00087289",-29.689,-57.152,70.1,"","PASO DE LOS LIBRES","GSN","87289","SNWD",1999,1999
"1147",1147,"ARM00087289",-29.689,-57.152,70.1,"","PASO DE LOS LIBRES","GSN","87289","TAVG",1973,2020
"1148",1148,"ARM00087311",-31.571,-68.418,597.1,"","SAN JUAN","","87311","TMAX",1973,2020
"1149",1149,"ARM00087311",-31.571,-68.418,597.1,"","SAN JUAN","","87311","TMIN",1973,2020
"1150",1150,"ARM00087311",-31.571,-68.418,597.1,"","SAN JUAN","","87311","PRCP",1973,2020
"1151",1151,"ARM00087311",-31.571,-68.418,597.1,"","SAN JUAN","","87311","SNWD",1999,2012
"1152",1152,"ARM00087311",-31.571,-68.418,597.1,"","SAN JUAN","","87311","TAVG",1973,2020
"1153",1153,"ARM00087320",-30.367,-66.283,461,"","CHAMICAL AERO","","87320","TMAX",1973,2020
"1154",1154,"ARM00087320",-30.367,-66.283,461,"","CHAMICAL AERO","","87320","TMIN",1973,2020
"1155",1155,"ARM00087320",-30.367,-66.283,461,"","CHAMICAL AERO","","87320","PRCP",1973,2020
"1156",1156,"ARM00087320",-30.367,-66.283,461,"","CHAMICAL AERO","","87320","SNWD",1978,1984
"1157",1157,"ARM00087320",-30.367,-66.283,461,"","CHAMICAL AERO","","87320","TAVG",1973,2020
"1158",1158,"ARM00087322",-31.333,-66.6,658,"","CHEPES","","87322","TMAX",1973,1992
"1159",1159,"ARM00087322",-31.333,-66.6,658,"","CHEPES","","87322","TMIN",1973,1992
"1160",1160,"ARM00087322",-31.333,-66.6,658,"","CHEPES","","87322","PRCP",1973,1992
"1161",1161,"ARM00087322",-31.333,-66.6,658,"","CHEPES","","87322","SNWD",1989,1989
"1162",1162,"ARM00087322",-31.333,-66.6,658,"","CHEPES","","87322","TAVG",1973,1992
"1163",1163,"ARM00087328",-31.945,-65.146,583.7,"","VILLA DOLORES","","87328","TMAX",1974,2020
"1164",1164,"ARM00087328",-31.945,-65.146,583.7,"","VILLA DOLORES","","87328","TMIN",1973,2020
"1165",1165,"ARM00087328",-31.945,-65.146,583.7,"","VILLA DOLORES","","87328","PRCP",1973,2020
"1166",1166,"ARM00087328",-31.945,-65.146,583.7,"","VILLA DOLORES","","87328","SNWD",2007,2019
"1167",1167,"ARM00087328",-31.945,-65.146,583.7,"","VILLA DOLORES","","87328","TAVG",1973,2020
"1168",1168,"ARM00087345",-31.4,-64.183,426,"","CORDOBA OBSERVATORIO","","87345","TMIN",2017,2017
"1169",1169,"ARM00087345",-31.4,-64.183,426,"","CORDOBA OBSERVATORIO","","87345","TAVG",2009,2017
"1170",1170,"ARM00087349",-31.667,-63.883,338,"","PILAR OBSERVATORIO","","87349","TMAX",1973,2020
"1171",1171,"ARM00087349",-31.667,-63.883,338,"","PILAR OBSERVATORIO","","87349","TMIN",1973,2020
"1172",1172,"ARM00087349",-31.667,-63.883,338,"","PILAR OBSERVATORIO","","87349","PRCP",1973,2019
"1173",1173,"ARM00087349",-31.667,-63.883,338,"","PILAR OBSERVATORIO","","87349","SNWD",1994,2019
"1174",1174,"ARM00087349",-31.667,-63.883,338,"","PILAR OBSERVATORIO","","87349","TAVG",1973,2020
"1175",1175,"ARM00087395",-31.297,-57.997,34.1,"","COMODORO PIERRESTEGUI","","87395","TMAX",1974,2020
"1176",1176,"ARM00087395",-31.297,-57.997,34.1,"","COMODORO PIERRESTEGUI","","87395","TMIN",1973,2020
"1177",1177,"ARM00087395",-31.297,-57.997,34.1,"","COMODORO PIERRESTEGUI","","87395","PRCP",1973,2020
"1178",1178,"ARM00087395",-31.297,-57.997,34.1,"","COMODORO PIERRESTEGUI","","87395","SNWD",1999,2019
"1179",1179,"ARM00087395",-31.297,-57.997,34.1,"","COMODORO PIERRESTEGUI","","87395","TAVG",1973,2020
"1180",1180,"ARM00087416",-33.083,-68.417,653,"","SAN MARTIN","","87416","TMAX",1973,2020
"1181",1181,"ARM00087416",-33.083,-68.417,653,"","SAN MARTIN","","87416","TMIN",1973,2020
"1182",1182,"ARM00087416",-33.083,-68.417,653,"","SAN MARTIN","","87416","PRCP",1973,2020
"1183",1183,"ARM00087416",-33.083,-68.417,653,"","SAN MARTIN","","87416","SNWD",1984,2011
"1184",1184,"ARM00087416",-33.083,-68.417,653,"","SAN MARTIN","","87416","TAVG",1973,2020
"1185",1185,"ARM00087420",-32.883,-68.85,827,"","MENDOZA OBSERVATORIO","","87420","TMAX",1973,2017
"1186",1186,"ARM00087420",-32.883,-68.85,827,"","MENDOZA OBSERVATORIO","","87420","TMIN",1973,2020
"1187",1187,"ARM00087420",-32.883,-68.85,827,"","MENDOZA OBSERVATORIO","","87420","PRCP",1973,2020
"1188",1188,"ARM00087420",-32.883,-68.85,827,"","MENDOZA OBSERVATORIO","","87420","TAVG",1973,2020
"1189",1189,"ARM00087436",-33.273,-66.356,709.9,"","SAN LUIS","","87436","TMAX",1957,2020
"1190",1190,"ARM00087436",-33.273,-66.356,709.9,"","SAN LUIS","","87436","TMIN",1957,2020
"1191",1191,"ARM00087436",-33.273,-66.356,709.9,"","SAN LUIS","","87436","PRCP",1967,2020
"1192",1192,"ARM00087436",-33.273,-66.356,709.9,"","SAN LUIS","","87436","SNWD",2009,2019
"1193",1193,"ARM00087436",-33.273,-66.356,709.9,"","SAN LUIS","","87436","TAVG",1957,2020
"1194",1194,"ARM00087448",-33.73,-65.387,484.9,"","VILLA REYNOLDS","","87448","TMAX",1973,2020
"1195",1195,"ARM00087448",-33.73,-65.387,484.9,"","VILLA REYNOLDS","","87448","TMIN",1973,2020
"1196",1196,"ARM00087448",-33.73,-65.387,484.9,"","VILLA REYNOLDS","","87448","PRCP",1973,2020
"1197",1197,"ARM00087448",-33.73,-65.387,484.9,"","VILLA REYNOLDS","","87448","SNWD",1999,2010
"1198",1198,"ARM00087448",-33.73,-65.387,484.9,"","VILLA REYNOLDS","","87448","TAVG",1973,2020
"1199",1199,"ARM00087453",-33.085,-64.261,420.9,"","RIO CUARTO AREA DE MATERIAL","","87453","TMAX",1974,2020
"1200",1200,"ARM00087453",-33.085,-64.261,420.9,"","RIO CUARTO AREA DE MATERIAL","","87453","TMIN",1973,2020
"1201",1201,"ARM00087453",-33.085,-64.261,420.9,"","RIO CUARTO AREA DE MATERIAL","","87453","PRCP",1973,2020
"1202",1202,"ARM00087453",-33.085,-64.261,420.9,"","RIO CUARTO AREA DE MATERIAL","","87453","SNWD",2003,2017
"1203",1203,"ARM00087453",-33.085,-64.261,420.9,"","RIO CUARTO AREA DE MATERIAL","","87453","TAVG",1973,2020
"1204",1204,"ARM00087467",-32.684,-62.158,110,"","MARCOS JUAREZ","","87467","TMAX",1973,2020
"1205",1205,"ARM00087467",-32.684,-62.158,110,"","MARCOS JUAREZ","","87467","TMIN",1973,2020
"1206",1206,"ARM00087467",-32.684,-62.158,110,"","MARCOS JUAREZ","","87467","PRCP",1973,2019
"1207",1207,"ARM00087467",-32.684,-62.158,110,"","MARCOS JUAREZ","","87467","SNWD",1997,2019
"1208",1208,"ARM00087467",-32.684,-62.158,110,"","MARCOS JUAREZ","","87467","TAVG",1973,2020
"1209",1209,"ARM00087480",-32.904,-60.785,25.9,"","ROSARIO","","87480","TMAX",1965,2020
"1210",1210,"ARM00087480",-32.904,-60.785,25.9,"","ROSARIO","","87480","TMIN",1965,2020
"1211",1211,"ARM00087480",-32.904,-60.785,25.9,"","ROSARIO","","87480","PRCP",1965,2019
"1212",1212,"ARM00087480",-32.904,-60.785,25.9,"","ROSARIO","","87480","SNWD",1998,2019
"1213",1213,"ARM00087480",-32.904,-60.785,25.9,"","ROSARIO","","87480","TAVG",1965,2020
"1214",1214,"ARM00087497",-33.01,-58.613,22.9,"","GUALEGUAYCHU","GSN","87497","TMAX",1965,2020
"1215",1215,"ARM00087497",-33.01,-58.613,22.9,"","GUALEGUAYCHU","GSN","87497","TMIN",1965,2020
"1216",1216,"ARM00087497",-33.01,-58.613,22.9,"","GUALEGUAYCHU","GSN","87497","PRCP",1967,2020
"1217",1217,"ARM00087497",-33.01,-58.613,22.9,"","GUALEGUAYCHU","GSN","87497","SNWD",1984,2015
"1218",1218,"ARM00087497",-33.01,-58.613,22.9,"","GUALEGUAYCHU","GSN","87497","TAVG",1965,2020
"1219",1219,"ARM00087506",-35.494,-69.574,1430.1,"","MALARGUE","GSN","87506","TMAX",1967,2020
"1220",1220,"ARM00087506",-35.494,-69.574,1430.1,"","MALARGUE","GSN","87506","TMIN",1967,2020
"1221",1221,"ARM00087506",-35.494,-69.574,1430.1,"","MALARGUE","GSN","87506","PRCP",1967,2020
"1222",1222,"ARM00087506",-35.494,-69.574,1430.1,"","MALARGUE","GSN","87506","SNWD",1987,2019
"1223",1223,"ARM00087506",-35.494,-69.574,1430.1,"","MALARGUE","GSN","87506","TAVG",1967,2020
"1224",1224,"ARM00087509",-34.588,-68.403,752.9,"","SAN RAFAEL","","87509","TMAX",1973,2020
"1225",1225,"ARM00087509",-34.588,-68.403,752.9,"","SAN RAFAEL","","87509","TMIN",1973,2020
"1226",1226,"ARM00087509",-34.588,-68.403,752.9,"","SAN RAFAEL","","87509","PRCP",1973,2020
"1227",1227,"ARM00087509",-34.588,-68.403,752.9,"","SAN RAFAEL","","87509","SNWD",1989,2019
"1228",1228,"ARM00087509",-34.588,-68.403,752.9,"","SAN RAFAEL","","87509","TAVG",1973,2020
"1229",1229,"ARM00087532",-35.696,-63.758,139.9,"","GENERAL PICO","","87532","TMAX",1973,2020
"1230",1230,"ARM00087532",-35.696,-63.758,139.9,"","GENERAL PICO","","87532","TMIN",1973,2020
"1231",1231,"ARM00087532",-35.696,-63.758,139.9,"","GENERAL PICO","","87532","PRCP",1973,2020
"1232",1232,"ARM00087532",-35.696,-63.758,139.9,"","GENERAL PICO","","87532","SNWD",2018,2019
"1233",1233,"ARM00087532",-35.696,-63.758,139.9,"","GENERAL PICO","","87532","TAVG",1973,2020
"1234",1234,"ARM00087548",-34.546,-60.931,79.9,"","JUNIN","","87548","TMAX",1967,2020
"1235",1235,"ARM00087548",-34.546,-60.931,79.9,"","JUNIN","","87548","TMIN",1967,2020
"1236",1236,"ARM00087548",-34.546,-60.931,79.9,"","JUNIN","","87548","PRCP",1967,2019
"1237",1237,"ARM00087548",-34.546,-60.931,79.9,"","JUNIN","","87548","SNWD",1993,2019
"1238",1238,"ARM00087548",-34.546,-60.931,79.9,"","JUNIN","","87548","TAVG",1967,2020
"1239",1239,"ARM00087550",-35.45,-60.883,76,"","NUEVE DE JULIO","","87550","TMAX",1975,1991
"1240",1240,"ARM00087550",-35.45,-60.883,76,"","NUEVE DE JULIO","","87550","TMIN",1975,1996
"1241",1241,"ARM00087550",-35.45,-60.883,76,"","NUEVE DE JULIO","","87550","PRCP",1976,1991
"1242",1242,"ARM00087550",-35.45,-60.883,76,"","NUEVE DE JULIO","","87550","SNWD",1989,1989
"1243",1243,"ARM00087550",-35.45,-60.883,76,"","NUEVE DE JULIO","","87550","TAVG",1975,1996
"1244",1244,"ARM00087563",-36.067,-59.1,38,"","LAS FLORES","","87563","TMAX",1975,2020
"1245",1245,"ARM00087563",-36.067,-59.1,38,"","LAS FLORES","","87563","TMIN",1975,2020
"1246",1246,"ARM00087563",-36.067,-59.1,38,"","LAS FLORES","","87563","PRCP",1976,2020
"1247",1247,"ARM00087563",-36.067,-59.1,38,"","LAS FLORES","","87563","SNWD",1993,1995
"1248",1248,"ARM00087563",-36.067,-59.1,38,"","LAS FLORES","","87563","TAVG",1974,2020
"1249",1249,"ARM00087576",-34.822,-58.536,20.4,"","MINISTRO PISTARINI","","87576","TMAX",1957,2020
"1250",1250,"ARM00087576",-34.822,-58.536,20.4,"","MINISTRO PISTARINI","","87576","TMIN",1957,2020
"1251",1251,"ARM00087576",-34.822,-58.536,20.4,"","MINISTRO PISTARINI","","87576","PRCP",1965,2020
"1252",1252,"ARM00087576",-34.822,-58.536,20.4,"","MINISTRO PISTARINI","","87576","SNWD",1997,2007
"1253",1253,"ARM00087576",-34.822,-58.536,20.4,"","MINISTRO PISTARINI","","87576","TAVG",1957,2020
"1254",1254,"ARM00087582",-34.559,-58.416,5.5,"","AEROPARQUE JORGE NEWBERY","","87582","TMAX",1973,2020
"1255",1255,"ARM00087582",-34.559,-58.416,5.5,"","AEROPARQUE JORGE NEWBERY","","87582","TMIN",1973,2020
"1256",1256,"ARM00087582",-34.559,-58.416,5.5,"","AEROPARQUE JORGE NEWBERY","","87582","PRCP",1973,2019
"1257",1257,"ARM00087582",-34.559,-58.416,5.5,"","AEROPARQUE JORGE NEWBERY","","87582","SNWD",1979,2019
"1258",1258,"ARM00087582",-34.559,-58.416,5.5,"","AEROPARQUE JORGE NEWBERY","","87582","TAVG",1973,2020
"1259",1259,"ARM00087593",-34.972,-57.895,21.9,"","LA PLATA","GSN","87593","TMAX",1974,2020
"1260",1260,"ARM00087593",-34.972,-57.895,21.9,"","LA PLATA","GSN","87593","TMIN",1973,2020
"1261",1261,"ARM00087593",-34.972,-57.895,21.9,"","LA PLATA","GSN","87593","PRCP",1973,2019
"1262",1262,"ARM00087593",-34.972,-57.895,21.9,"","LA PLATA","GSN","87593","SNWD",2007,2019
"1263",1263,"ARM00087593",-34.972,-57.895,21.9,"","LA PLATA","GSN","87593","TAVG",1973,2020
"1264",1264,"ARM00087596",-35.367,-57.283,22,"","PUNTA INDIO B.A.","","87596","TMAX",1957,2020
"1265",1265,"ARM00087596",-35.367,-57.283,22,"","PUNTA INDIO B.A.","","87596","TMIN",1957,2020
"1266",1266,"ARM00087596",-35.367,-57.283,22,"","PUNTA INDIO B.A.","","87596","PRCP",1965,2020
"1267",1267,"ARM00087596",-35.367,-57.283,22,"","PUNTA INDIO B.A.","","87596","TAVG",1957,2020
"1268",1268,"ARM00087637",-37.433,-61.883,233,"","CORONEL SUAREZ AERO","","87637","TMAX",1974,1996
"1269",1269,"ARM00087637",-37.433,-61.883,233,"","CORONEL SUAREZ AERO","","87637","TMIN",1974,1997
"1270",1270,"ARM00087637",-37.433,-61.883,233,"","CORONEL SUAREZ AERO","","87637","PRCP",1974,1996
"1271",1271,"ARM00087637",-37.433,-61.883,233,"","CORONEL SUAREZ AERO","","87637","SNWD",1984,1984
"1272",1272,"ARM00087637",-37.433,-61.883,233,"","CORONEL SUAREZ AERO","","87637","TAVG",1973,1997
"1273",1273,"ARM00087640",-36.2,-61.067,94,"","BOLIVAR AERO","","87640","TMAX",1989,2020
"1274",1274,"ARM00087640",-36.2,-61.067,94,"","BOLIVAR AERO","","87640","TMIN",1989,2020
"1275",1275,"ARM00087640",-36.2,-61.067,94,"","BOLIVAR AERO","","87640","PRCP",1989,2020
"1276",1276,"ARM00087640",-36.2,-61.067,94,"","BOLIVAR AERO","","87640","SNWD",2006,2008
"1277",1277,"ARM00087640",-36.2,-61.067,94,"","BOLIVAR AERO","","87640","TAVG",1989,2020
"1278",1278,"ARM00087641",-36.833,-59.883,147,"","AZUL AERO","","87641","TMAX",1997,2020
"1279",1279,"ARM00087641",-36.833,-59.883,147,"","AZUL AERO","","87641","TMIN",1997,2020
"1280",1280,"ARM00087641",-36.833,-59.883,147,"","AZUL AERO","","87641","PRCP",1997,2020
"1281",1281,"ARM00087641",-36.833,-59.883,147,"","AZUL AERO","","87641","SNWD",2004,2019
"1282",1282,"ARM00087641",-36.833,-59.883,147,"","AZUL AERO","","87641","TAVG",1997,2020
"1283",1283,"ARM00087643",-36.883,-60.217,166,"","OLAVARRIA AERO","","87643","TMAX",1987,2020
"1284",1284,"ARM00087643",-36.883,-60.217,166,"","OLAVARRIA AERO","","87643","TMIN",1987,2020
"1285",1285,"ARM00087643",-36.883,-60.217,166,"","OLAVARRIA AERO","","87643","PRCP",1987,2020
"1286",1286,"ARM00087643",-36.883,-60.217,166,"","OLAVARRIA AERO","","87643","TAVG",1987,2020
"1287",1287,"ARM00087645",-37.237,-59.228,175,"","TANDIL","","87645","TMAX",1973,2020
"1288",1288,"ARM00087645",-37.237,-59.228,175,"","TANDIL","","87645","TMIN",1973,2020
"1289",1289,"ARM00087645",-37.237,-59.228,175,"","TANDIL","","87645","PRCP",1973,2020
"1290",1290,"ARM00087645",-37.237,-59.228,175,"","TANDIL","","87645","SNWD",1990,2018
"1291",1291,"ARM00087645",-37.237,-59.228,175,"","TANDIL","","87645","TAVG",1973,2020
"1292",1292,"ARM00087648",-36.35,-57.733,9,"","DOLORES AIRPORT","","87648","TMAX",1973,2020
"1293",1293,"ARM00087648",-36.35,-57.733,9,"","DOLORES AIRPORT","","87648","TMIN",1973,2020
"1294",1294,"ARM00087648",-36.35,-57.733,9,"","DOLORES AIRPORT","","87648","PRCP",1973,2020
"1295",1295,"ARM00087648",-36.35,-57.733,9,"","DOLORES AIRPORT","","87648","SNWD",2007,2018
"1296",1296,"ARM00087648",-36.35,-57.733,9,"","DOLORES AIRPORT","","87648","TAVG",1973,2020
"1297",1297,"ARM00087679",-37.6,-62.383,304,"","PIGUE AIRPORT","","87679","TMAX",1973,1991
"1298",1298,"ARM00087679",-37.6,-62.383,304,"","PIGUE AIRPORT","","87679","TMIN",1973,1991
"1299",1299,"ARM00087679",-37.6,-62.383,304,"","PIGUE AIRPORT","","87679","PRCP",1973,1995
"1300",1300,"ARM00087679",-37.6,-62.383,304,"","PIGUE AIRPORT","","87679","TAVG",1973,1995
"1301",1301,"ARM00087688",-38.387,-60.33,121.9,"","TRES ARROYOS","","87688","TMAX",1973,2020
"1302",1302,"ARM00087688",-38.387,-60.33,121.9,"","TRES ARROYOS","","87688","TMIN",1973,2020
"1303",1303,"ARM00087688",-38.387,-60.33,121.9,"","TRES ARROYOS","","87688","PRCP",1973,2020
"1304",1304,"ARM00087688",-38.387,-60.33,121.9,"","TRES ARROYOS","","87688","SNWD",1983,2006
"1305",1305,"ARM00087688",-38.387,-60.33,121.9,"","TRES ARROYOS","","87688","TAVG",1973,2020
"1306",1306,"ARM00087736",-39.017,-64.083,79,"","RIO COLORADO","","87736","TMAX",1973,1990
"1307",1307,"ARM00087736",-39.017,-64.083,79,"","RIO COLORADO","","87736","TMIN",1973,1990
"1308",1308,"ARM00087736",-39.017,-64.083,79,"","RIO COLORADO","","87736","PRCP",1973,1990
"1309",1309,"ARM00087736",-39.017,-64.083,79,"","RIO COLORADO","","87736","SNWD",1983,1983
"1310",1310,"ARM00087736",-39.017,-64.083,79,"","RIO COLORADO","","87736","TAVG",1973,1990
"1311",1311,"ARM00087765",-41.151,-71.158,846.1,"","SAN CARLOS DE BARILOCHE","","87765","TMAX",1957,2020
"1312",1312,"ARM00087765",-41.151,-71.158,846.1,"","SAN CARLOS DE BARILOCHE","","87765","TMIN",1957,2020
"1313",1313,"ARM00087765",-41.151,-71.158,846.1,"","SAN CARLOS DE BARILOCHE","","87765","PRCP",1965,2020
"1314",1314,"ARM00087765",-41.151,-71.158,846.1,"","SAN CARLOS DE BARILOCHE","","87765","SNWD",1983,2019
"1315",1315,"ARM00087765",-41.151,-71.158,846.1,"","SAN CARLOS DE BARILOCHE","","87765","TAVG",1957,2020
"1316",1316,"ARM00087774",-41.25,-68.733,888,"","MAQUINCHAO","","87774","TMAX",1957,2020
"1317",1317,"ARM00087774",-41.25,-68.733,888,"","MAQUINCHAO","","87774","TMIN",1957,2020
"1318",1318,"ARM00087774",-41.25,-68.733,888,"","MAQUINCHAO","","87774","PRCP",1979,2020
"1319",1319,"ARM00087774",-41.25,-68.733,888,"","MAQUINCHAO","","87774","SNWD",1984,2019
"1320",1320,"ARM00087774",-41.25,-68.733,888,"","MAQUINCHAO","","87774","TAVG",1957,2020
"1321",1321,"ARM00087784",-40.783,-65.1,20,"","SAN ANTONIO OESTE AERO","","87784","TMAX",1968,2020
"1322",1322,"ARM00087784",-40.783,-65.1,20,"","SAN ANTONIO OESTE AERO","","87784","TMIN",1968,2020
"1323",1323,"ARM00087784",-40.783,-65.1,20,"","SAN ANTONIO OESTE AERO","","87784","PRCP",1968,2020
"1324",1324,"ARM00087784",-40.783,-65.1,20,"","SAN ANTONIO OESTE AERO","","87784","TAVG",1968,2020
"1325",1325,"ARM00087791",-40.869,-63,6.1,"","GOBERNADOR CASTELLO","","87791","TMAX",1973,2020
"1326",1326,"ARM00087791",-40.869,-63,6.1,"","GOBERNADOR CASTELLO","","87791","TMIN",1973,2020
"1327",1327,"ARM00087791",-40.869,-63,6.1,"","GOBERNADOR CASTELLO","","87791","PRCP",1973,2020
"1328",1328,"ARM00087791",-40.869,-63,6.1,"","GOBERNADOR CASTELLO","","87791","SNWD",1994,2019
"1329",1329,"ARM00087791",-40.869,-63,6.1,"","GOBERNADOR CASTELLO","","87791","TAVG",1973,2020
"1330",1330,"ARM00087800",-41.943,-71.532,344.7,"","EL BOLSON","","87800","TMAX",1995,2020
"1331",1331,"ARM00087800",-41.943,-71.532,344.7,"","EL BOLSON","","87800","TMIN",1995,2020
"1332",1332,"ARM00087800",-41.943,-71.532,344.7,"","EL BOLSON","","87800","PRCP",1995,2020
"1333",1333,"ARM00087800",-41.943,-71.532,344.7,"","EL BOLSON","","87800","SNWD",1995,2019
"1334",1334,"ARM00087800",-41.943,-71.532,344.7,"","EL BOLSON","","87800","TAVG",1995,2020
"1335",1335,"ARM00087814",-43.817,-68.883,460,"","PASO DE INDIOS","","87814","TMAX",1975,1997
"1336",1336,"ARM00087814",-43.817,-68.883,460,"","PASO DE INDIOS","","87814","TMIN",1973,1997
"1337",1337,"ARM00087814",-43.817,-68.883,460,"","PASO DE INDIOS","","87814","PRCP",1973,1997
"1338",1338,"ARM00087814",-43.817,-68.883,460,"","PASO DE INDIOS","","87814","SNWD",1987,1997
"1339",1339,"ARM00087814",-43.817,-68.883,460,"","PASO DE INDIOS","","87814","TAVG",1973,1997
"1340",1340,"ARM00087823",-42.733,-65.067,136,"","P.MADRYN AERO","","87823","TMAX",2008,2017
"1341",1341,"ARM00087823",-42.733,-65.067,136,"","P.MADRYN AERO","","87823","TMIN",2017,2017
"1342",1342,"ARM00087823",-42.733,-65.067,136,"","P.MADRYN AERO","","87823","TAVG",2008,2017
"1343",1343,"ARM00087852",-46.517,-71.017,429,"","PERITO MORENO ARPT","","87852","TMAX",1978,2020
"1344",1344,"ARM00087852",-46.517,-71.017,429,"","PERITO MORENO ARPT","","87852","TMIN",1967,2020
"1345",1345,"ARM00087852",-46.517,-71.017,429,"","PERITO MORENO ARPT","","87852","PRCP",1967,2020
"1346",1346,"ARM00087852",-46.517,-71.017,429,"","PERITO MORENO ARPT","","87852","SNWD",1987,2019
"1347",1347,"ARM00087852",-46.517,-71.017,429,"","PERITO MORENO ARPT","","87852","TAVG",1967,2020
"1348",1348,"ARM00087880",-48.783,-70.167,356,"","GOBERNADOR GREGORES","","87880","TMAX",1978,1997
